project_name,|D|,len,gtf,df,sdf,term,weight1,weight1 * gtf,weight2
stackoverflow,1500,2,2,2,5,takes a ,2.4771212547196626,4.954242509439325,2.0791812460476247
stackoverflow,1500,1,4,3,3,term ,2.6989700043360187,10.795880017344075,2.6989700043360187
stackoverflow,1500,1,2,1,1,state ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,causes ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,3,3,collector ,2.6989700043360187,10.795880017344075,2.6989700043360187
stackoverflow,1500,2,2,2,2,garbage collector ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,cms ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,logs and ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,4,4,gc ,2.574031267727719,12.870156338638594,2.574031267727719
stackoverflow,1500,2,2,2,2,computer s ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,technical ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,mode ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,append mode ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,enable ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,determine ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,variables ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,final ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,analysis ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,core ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,curious ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,scope ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,libraries ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,included ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,8,5,5,static ,2.4771212547196626,19.8169700377573,2.4771212547196626
stackoverflow,1500,1,4,4,4,exactly ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,2,2,test1 ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,3,3,3,design ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,fully ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,stop ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,1,1,dash ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,words ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,represents ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,entities ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,compare ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,4,2,2,2,replaced with code fragment ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,2,2,2,2,configured in ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,6,6,6,oracle ,2.3979400086720375,14.387640052032225,2.3979400086720375
stackoverflow,1500,2,2,2,2,oracle function ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,framework ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,assume ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,2,2,2,assume that ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,util ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,2,2,int ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,3,2,2,binary ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,4,4,4,needed ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,3,3,4,needed to ,2.574031267727719,7.7220938031831565,2.449092531119419
stackoverflow,1500,1,3,3,3,copied ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,regular ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,5,5,consider ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,3,3,3,3,consider the following ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,assign ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,understood ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,style ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,nodes ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,8,8,8,heap ,2.2730012720637376,18.1840101765099,2.2730012720637376
stackoverflow,1500,1,3,3,3,jsonarray ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,comparator ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,dynamic ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,5,5,5,implement ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,2,2,2,2,implement a ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,1,1,sunpkcs11 ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,1,1,three ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,insert ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,easier ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,quick ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,2,2,2,quick fix ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,vbox ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,search ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,1,1,neo4j ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,cause ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,extract ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,3,3,length ,2.6989700043360187,10.795880017344075,2.6989700043360187
stackoverflow,1500,2,3,2,3,length of ,2.6989700043360187,8.096910013008056,2.5228787452803374
stackoverflow,1500,3,2,1,1,length of utf ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,pair ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,count ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,reduce ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,easy ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,ascii ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,bytes ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,chars ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,3,3,utf ,2.6989700043360187,10.795880017344075,2.6989700043360187
stackoverflow,1500,2,2,2,2,utf 8 ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,programmatically ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,modifying ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,4,4,rules ,2.574031267727719,12.870156338638594,2.574031267727719
stackoverflow,1500,1,3,3,3,local ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,tells ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,plug ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,registered ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,require ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,defined ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,2,2,2,inserting the ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,enough ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,graphics ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,constraints ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,worth ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,usually ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,questions ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,3,2,2,2,instantiation through jsf ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,10,9,9,jsf ,2.221848749616356,22.21848749616356,2.221848749616356
stackoverflow,1500,1,2,2,2,labels ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,6,6,6,shows ,2.3979400086720375,14.387640052032225,2.3979400086720375
stackoverflow,1500,2,2,2,3,shows that ,2.6989700043360187,5.3979400086720375,2.5228787452803374
stackoverflow,1500,1,2,2,2,keyword ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,job ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,base ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,manually ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,4,4,4,contain ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,random ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,field ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,5,5,5,repository ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,1,2,2,2,development ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,pro ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,vs ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,2,2,2,2,hence the ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,built ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,close ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,efficiency ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,4,4,level ,2.574031267727719,12.870156338638594,2.574031267727719
stackoverflow,1500,1,3,3,3,likely ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,se ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,specifically ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,6,6,6,format ,2.3979400086720375,14.387640052032225,2.3979400086720375
stackoverflow,1500,1,2,2,2,article ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,intuitive ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,python ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,probably ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,times ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,tell ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,blockingqueue ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,handling ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,sends ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,network ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,node ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,complete ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,logic ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,saves you ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,3,3,os ,2.6989700043360187,13.494850021680094,2.6989700043360187
stackoverflow,1500,1,2,2,2,leave ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,throughout ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,gradle ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,2,2,appcompat ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,2,2,2,refer ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,modified ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,2,2,2,modified the ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,6,6,6,otherwise ,2.3979400086720375,14.387640052032225,2.3979400086720375
stackoverflow,1500,2,2,2,2,otherwise you ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,examples ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,position ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,5,5,remove ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,1,3,3,3,range ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,flags ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,vm ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,3,3,3,3,care of the ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,5,4,4,char ,2.574031267727719,12.870156338638594,2.574031267727719
stackoverflow,1500,1,3,3,3,platform ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,translated ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,7,6,6,character ,2.3979400086720375,16.785580060704262,2.3979400086720375
stackoverflow,1500,1,2,2,2,println ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,writing ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,2,2,2,3,writing the ,2.6989700043360187,5.3979400086720375,2.5228787452803374
stackoverflow,1500,1,2,2,2,received ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,binaries ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,location ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,location and ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,fun ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,jni ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,8,6,6,component ,2.3979400086720375,19.1835200693763,2.3979400086720375
stackoverflow,1500,5,2,2,2,component family and renderer type ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,2,2,js ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,2,2,2,forward ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,specify ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,party ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,bower ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,consume ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,back ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,coming ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,9,9,9,post ,2.221848749616356,19.996638746547205,2.221848749616356
stackoverflow,1500,2,2,2,3,post request ,2.6989700043360187,5.3979400086720375,2.5228787452803374
stackoverflow,1500,1,2,2,2,equality ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,checks ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,against ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,guide ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,thrown ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,logcat ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,blocking ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,streams ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,2,2,item ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,4,4,4,options ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,operation ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,parallel ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,12,12,12,stream ,2.0969100130080562,25.162920156096675,2.0969100130080562
stackoverflow,1500,1,10,9,9,strings ,2.221848749616356,22.21848749616356,2.221848749616356
stackoverflow,1500,1,3,3,3,later ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,referenced ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,group ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,creates ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,explained ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,9,8,8,regex ,2.2730012720637376,20.45701144857364,2.2730012720637376
stackoverflow,1500,2,2,2,2,regex for ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,ago ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,expression ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,maps ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,heat ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,scenario ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,7,7,7,version ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,2,4,4,4,version of ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,2008 ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,holds ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,jsp ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,controller ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,7,7,7,pass ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,4,2,2,2,pass a code fragment ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,collection ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,4,4,4,over ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,tag ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,jstl ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,headers ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,5,5,particular ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,1,2,2,2,behaviour ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,fact ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,located ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,users ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,2,2,encrypted ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,2,2,1,1,encrypted text ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,3,2,2,servlet ,2.8750612633917,8.6251837901751,2.8750612633917
stackoverflow,1500,1,2,2,2,github ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,objectmapper ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,inject ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,caused by ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,constructor ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,fields ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,5,5,5,equivalent ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,1,4,4,4,statement ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,onto ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,onto the ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,move ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,11,10,10,loop ,2.1760912590556813,23.937003849612495,2.1760912590556813
stackoverflow,1500,2,2,2,3,loop through ,2.6989700043360187,5.3979400086720375,2.5228787452803374
stackoverflow,1500,2,2,2,4,loop and ,2.574031267727719,5.148062535455438,2.2730012720637376
stackoverflow,1500,1,2,2,2,break ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,makes ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,press ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,press enter ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,prints ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,keyboard ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,iterate ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,hour ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,month ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,year ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,1,1,album ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,special ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,1,1,rsa ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,7,7,7,lines ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,2,2,2,4,lines and ,2.574031267727719,5.148062535455438,2.2730012720637376
stackoverflow,1500,2,3,3,3,lines of ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,along ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,public ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,2,2,2,2013 ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,7,7,7,url ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,1,3,3,3,plugin ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,tutorial ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,2,2,1,1,pure java ,3.1760912590556813,6.352182518111363,3.1760912590556813
stackoverflow,1500,1,2,2,2,protocol ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,c ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,tab ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,control ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,control panel ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,steps ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,5,5,5,7 ,2.4771212547196626,12.385606273598313,2.4771212547196626
stackoverflow,1500,1,2,2,2,dsn ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,pretty ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,event ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,event mechanism ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,7,7,7,1 ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,1,3,3,3,lists ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,2,2,2,2,lists several ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,task ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,4,4,4,guava ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,comment ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,3,3,3,challenge ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,overrides ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,4,4,4,happening ,2.574031267727719,10.296125070910875,2.574031267727719
stackoverflow,1500,1,3,3,3,session ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,12,12,12,configuration ,2.0969100130080562,25.162920156096675,2.0969100130080562
stackoverflow,1500,2,3,3,4,configuration file ,2.574031267727719,7.7220938031831565,2.449092531119419
stackoverflow,1500,1,7,7,7,components ,2.3309932190414244,16.31695253328997,2.3309932190414244
stackoverflow,1500,2,3,3,3,recommend that ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,3,2,2,3,recommend that you ,2.6989700043360187,5.3979400086720375,2.5228787452803374
stackoverflow,1500,2,2,2,2,mobile application ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,3,3,3,odata ,2.6989700043360187,8.096910013008056,2.6989700043360187
stackoverflow,1500,1,2,2,2,making ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,2,2,2,systems ,2.8750612633917,5.7501225267834,2.8750612633917
stackoverflow,1500,1,5,4,4,future ,2.574031267727719,12.870156338638594,2.574031267727719
stackoverflow,1500,1,4,4,4,functions ,2.574031267727719,10.296125070910875,2.574031267727719
